#1:t_esc(gyr)	#2:m1	#3:m2	#4:id1	#5:id2	#6:a	#7:e	#8:t_mgr(gyr)	#9:dyn	#10:BS	#11:BB	#12:prev_partners_1	#13:prev_partners_2	#14:last_binint_type	#15:last_bininit_time	#16:model
1.547815  18.540745  23.62715  258199.0  874155.0  0.96648  0.981694  1.74335  1.0  1.0  1.0  1.0  6.0  1.0  1.547815  5e5-z0.001-2
1.684119  21.783608  23.291143  279566.0  464014.0  0.643109  0.961276  2.060932  1.0  2.0  1.0  3.0  8.0  2.0  1.684119  5e5-z0.001-2
1.715782  23.382148  13.632225  103025.0  121737.0  0.69344  0.864311  57.59222  1.0  1.0  0.0  2.0  0.0  1.0  1.715782  5e5-z0.001-2
1.779034  17.726947  25.34601  340127.0  396298.0  1.341459  0.818347  1169.506919  1.0  6.0  0.0  0.0  13.0  1.0  1.779034  5e5-z0.001-2
1.980964  25.32202  24.94233  273867.0  794633.0  0.67904  0.456085  933.305428  1.0  2.0  0.0  16.0  12.0  1.0  1.980964  5e5-z0.001-2
2.141113  17.963486  18.206914  124.0  842.0  0.55359  0.832525  45.422971  1.0  0.0  1.0  1.0  4.0  2.0  2.141113  5e5-z0.001-2
2.306179  18.716531  24.536471  18973.0  366434.0  1.056035  0.572243  4916.343383  1.0  2.0  0.0  8.0  10.0  1.0  2.306179  5e5-z0.001-2
2.631089  19.630197  17.623219  113364.0  147692.0  2.122859  0.873782  3588.681838  1.0  1.0  0.0  2.0  1.0  1.0  2.631089  5e5-z0.001-2
2.665425  13.298931  21.226704  226043.0  400860.0  0.676944  0.335669  4490.574329  1.0  3.0  1.0  1.0  8.0  1.0  2.665425  5e5-z0.001-2
2.736492  19.044995  13.700069  24046.0  247652.0  0.481104  0.631418  336.954695  1.0  7.0  1.0  2.0  2.0  1.0  2.736492  5e5-z0.001-2
3.004775  20.291502  21.68932  227943.0  798800.0  0.812821  0.925171  13.225157  1.0  0.0  1.0  3.0  10.0  2.0  3.004775  5e5-z0.001-2
3.177604  17.651675  23.817242  136666.0  558630.0  1.305278  0.676434  6234.739826  1.0  5.0  1.0  1.0  12.0  1.0  3.177604  5e5-z0.001-2
3.286286  18.092942  13.76828  57255.0  436491.0  2.380763  0.184734  1144637.36789  1.0  1.0  0.0  1.0  1.0  1.0  3.286286  5e5-z0.001-2
3.381785  18.302795  17.996667  360073.0  361605.0  0.313991  0.921458  3.792778  1.0  1.0  0.0  1.0  2.0  1.0  3.381785  5e5-z0.001-2
3.586547  19.059531  17.691842  274129.0  359829.0  0.913838  0.744882  1078.368893  1.0  1.0  0.0  2.0  4.0  1.0  3.586547  5e5-z0.001-2
3.861979  16.082165  18.545151  140483.0  245834.0  0.658422  0.848884  76.256714  1.0  2.0  1.0  4.0  3.0  1.0  3.861979  5e5-z0.001-2
3.899302  13.352343  21.240375  80775.0  370658.0  1.390472  0.515743  40566.66416  1.0  1.0  0.0  1.0  14.0  1.0  3.899302  5e5-z0.001-2
4.010371  16.50314  17.571407  325348.0  433445.0  1.697502  0.891766  1184.051188  1.0  1.0  0.0  1.0  4.0  1.0  4.010371  5e5-z0.001-2
4.199332  18.930091  19.057163  57345.0  198242.0  1.878401  0.646879  43167.859464  1.0  1.0  0.0  5.0  6.0  1.0  4.199332  5e5-z0.001-2
4.612104  23.621369  12.762691  5801.0  110207.0  0.302575  0.784555  13.504507  1.0  1.0  0.0  22.0  0.0  1.0  4.612104  5e5-z0.001-2
4.910634  19.238207  18.984323  103149.0  352528.0  1.556122  0.881785  783.543493  1.0  2.0  0.0  7.0  4.0  1.0  4.910634  5e5-z0.001-2
4.95996  17.793747  19.17416  39809.0  293432.0  1.421559  0.980834  6.52417  1.0  1.0  0.0  2.0  6.0  1.0  4.95996  5e5-z0.001-2
5.37802  17.57511  18.019708  334517.0  356055.0  0.747258  0.657193  1218.160724  1.0  5.0  0.0  5.0  1.0  1.0  5.37802  5e5-z0.001-2
6.106805  17.718698  17.958095  151207.0  384143.0  0.890358  0.742989  1086.215262  1.0  4.0  0.0  4.0  4.0  1.0  6.106806  5e5-z0.001-2
6.559366  18.95172  17.663602  15827.0  152214.0  1.191117  0.497711  19062.939795  1.0  1.0  0.0  4.0  5.0  1.0  6.559366  5e5-z0.001-2
6.89367  16.37666  13.943506  319312.0  408008.0  1.275858  0.42075  60967.076386  1.0  4.0  0.0  2.0  2.0  1.0  6.89367  5e5-z0.001-2
7.889534  18.263395  19.132908  149227.0  442018.0  0.659793  0.885597  32.14144  1.0  3.0  2.0  6.0  18.0  1.0  7.889534  5e5-z0.001-2
8.424445  12.565579  12.973827  245118.0  358971.0  3.280863  0.516449  2952340.32153  1.0  1.0  0.0  0.0  4.0  1.0  8.424445  5e5-z0.001-2
8.704381  17.981076  18.300182  197865.0  297587.0  0.970195  0.270973  18067.543724  1.0  4.0  1.0  9.0  10.0  1.0  8.704381  5e5-z0.001-2
8.878426  17.939856  16.913762  137341.0  475447.0  1.434631  0.603948  25808.522179  1.0  6.0  0.0  6.0  5.0  1.0  8.878426  5e5-z0.001-2
9.569527  15.921481  13.125449  332372.0  575946.0  1.399223  0.820404  4267.085552  1.0  2.0  0.0  1.0  0.0  1.0  9.569527  5e5-z0.001-2
11.167327  13.693863  14.861784  220149.0  329013.0  1.000839  0.983261  11.696055  1.0  6.0  2.0  5.0  8.0  2.0  11.167327  5e5-z0.001-2
11.64128  18.175723  16.134754  278987.0  509418.0  0.569549  0.347341  2120.703652  1.0  2.0  1.0  8.0  10.0  1.0  11.64128  5e5-z0.001-2
0.00709  14.941093  22.567976  868633.0  1076997.0  0.020281  0.06679  0.011313  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.001
0.009021  13.89965  15.226654  654641.0  1028862.0  0.024795  0.05807  0.028453  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.001
0.011319  7.990011  9.806535  361975.0  1099547.0  0.021496  0.148466  0.056623  0.0  1.0  0.0  0.0  0.0  1.0  0.010246  1e6-z0.001
0.034833  54.204891  37.685752  591348.0  1331444.0  0.453279  0.768207  3.282504  1.0  1.0  0.0  0.0  5.0  1.0  0.034833  1e6-z0.001
0.039912  29.808622  48.631146  1054958.0  1352827.0  0.196239  0.454157  1.867817  1.0  1.0  0.0  1.0  0.0  1.0  0.039912  1e6-z0.001
0.047452  54.061845  45.00521  794021.0  1141664.0  0.267746  0.454975  3.025808  1.0  1.0  0.0  3.0  0.0  1.0  0.047452  1e6-z0.001
0.049878  17.981362  20.946203  153035.0  1059145.0  0.04625  0.749304  0.055544  0.0  1.0  0.0  0.0  0.0  1.0  0.049878  1e6-z0.001
0.074199  50.42949  54.053216  151402.0  996545.0  0.131594  0.908576  0.075064  1.0  1.0  0.0  3.0  2.0  1.0  0.074199  1e6-z0.001
0.07546  51.734987  52.241596  503767.0  1137162.0  0.126161  0.581821  0.142258  1.0  1.0  0.0  0.0  2.0  1.0  0.07546  1e6-z0.001
0.089325  15.592778  25.309151  481998.0  761298.0  0.051049  0.910427  0.089649  1.0  1.0  0.0  1.0  0.0  1.0  0.089325  1e6-z0.001
0.103871  17.914112  23.320608  951271.0  1039528.0  0.050017  0.55076  0.136102  0.0  3.0  1.0  0.0  0.0  1.0  0.103871  1e6-z0.001
0.104252  42.215128  39.860308  608948.0  1125084.0  0.138275  0.802304  0.128089  1.0  2.0  0.0  1.0  1.0  1.0  0.104252  1e6-z0.001
0.105366  38.602018  46.844765  727018.0  747550.0  0.274149  0.948151  0.110173  1.0  4.0  1.0  0.0  1.0  2.0  0.105366  1e6-z0.001
0.105366  47.113852  54.169512  61426.0  984857.0  0.515886  0.679773  10.071144  1.0  5.0  1.0  2.0  4.0  2.0  0.105366  1e6-z0.001
0.117814  54.270878  52.840884  600027.0  1585548.0  0.122264  0.819527  0.122792  1.0  0.0  1.0  2.0  2.0  2.0  0.117814  1e6-z0.001
0.139178  54.266058  106.57366  883048.0  1104646.0  0.278646  0.289727  1.652717  1.0  2.0  0.0  2.0  3.0  1.0  0.139178  1e6-z0.001
0.14883  51.995394  53.283909  1124146.0  1276392.0  0.449139  0.566097  11.499218  1.0  1.0  0.0  7.0  10.0  1.0  0.14883  1e6-z0.001
0.179386  55.658251  49.948073  124136.0  1121416.0  0.219319  0.903217  0.187152  1.0  4.0  1.0  11.0  5.0  1.0  0.179386  1e6-z0.001
0.197737  37.62018  47.595695  692520.0  909282.0  0.134732  0.140559  0.842096  1.0  0.0  0.0  3.0  3.0  2.0  0.197737  1e6-z0.001
0.205422  52.975759  45.228265  1193439.0  1549515.0  1.324171  0.989458  0.213792  1.0  1.0  0.0  9.0  1.0  1.0  0.205422  1e6-z0.001
0.228427  43.223112  43.903656  221651.0  1117513.0  0.478158  0.947635  0.271364  1.0  2.0  0.0  2.0  3.0  1.0  0.228427  1e6-z0.001
0.247564  54.193051  33.227732  866248.0  1111715.0  0.034458  0.786592  0.247665  1.0  2.0  1.0  11.0  1.0  2.0  0.247564  1e6-z0.001
0.258675  44.570825  51.79675  769484.0  1135385.0  0.130421  0.31241  0.546424  1.0  2.0  0.0  2.0  5.0  1.0  0.258675  1e6-z0.001
0.281625  35.249149  42.723682  284069.0  875288.0  0.025982  0.450897  0.282176  1.0  1.0  0.0  0.0  5.0  1.0  0.281625  1e6-z0.001
0.306816  39.997199  25.931782  162888.0  694873.0  0.3828  0.852549  1.46496  1.0  0.0  3.0  5.0  2.0  2.0  0.306816  1e6-z0.001
0.306816  44.474447  46.490233  403002.0  1297270.0  0.622913  0.68316  28.575526  1.0  3.0  2.0  1.0  6.0  2.0  0.306816  1e6-z0.001
0.323502  40.762873  47.453844  976382.0  1123785.0  0.295067  0.58176  3.616272  1.0  1.0  0.0  1.0  6.0  1.0  0.323502  1e6-z0.001
0.363209  35.129794  44.334673  888972.0  994436.0  0.421746  0.607123  16.486748  1.0  10.0  3.0  2.0  8.0  1.0  0.363209  1e6-z0.001
0.379689  25.291713  45.883685  409399.0  1118195.0  0.210259  0.890419  0.41424  1.0  2.0  0.0  0.0  8.0  1.0  0.379689  1e6-z0.001
0.38175  39.455696  34.996259  640423.0  672549.0  0.328167  0.578644  8.903852  1.0  1.0  0.0  7.0  4.0  1.0  0.38175  1e6-z0.001
0.382895  36.475547  39.92188  851041.0  947696.0  0.270141  0.774814  1.017797  1.0  5.0  0.0  4.0  0.0  1.0  0.382895  1e6-z0.001
0.398322  38.430197  39.188357  642590.0  1681883.0  0.447257  0.734749  7.713515  1.0  1.0  0.0  2.0  5.0  1.0  0.398322  1e6-z0.001
0.415869  25.341047  26.587429  35293.0  444766.0  0.10911  0.835055  0.436951  1.0  1.0  0.0  0.0  1.0  1.0  0.415869  1e6-z0.001
0.421611  34.999176  38.377707  130489.0  814539.0  0.729027  0.915196  2.274657  1.0  1.0  0.0  2.0  9.0  1.0  0.421611  1e6-z0.001
0.440072  32.209956  29.192541  707163.0  1479779.0  0.294836  0.661299  5.993401  1.0  0.0  1.0  1.0  1.0  2.0  0.440072  1e6-z0.001
0.440072  34.154618  42.025601  299185.0  1101037.0  63.993108  0.829346  885441826.341  1.0  0.0  1.0  0.0  4.0  2.0  0.440072  1e6-z0.001
0.448749  25.42019  25.393193  368467.0  409831.0  0.137323  0.357109  2.574645  1.0  2.0  0.0  0.0  4.0  1.0  0.448749  1e6-z0.001
0.453219  40.077967  41.074489  978498.0  1172346.0  0.501882  0.563706  39.627744  1.0  1.0  0.0  7.0  4.0  1.0  0.453219  1e6-z0.001
0.47527  28.306863  25.281417  327514.0  784794.0  0.418594  0.44436  117.13876  1.0  3.0  0.0  5.0  0.0  1.0  0.47527  1e6-z0.001
0.499355  35.997142  33.757222  996273.0  1232147.0  0.635986  0.820758  13.435053  1.0  1.0  0.0  7.0  1.0  1.0  0.499355  1e6-z0.001
0.514717  38.73976  28.113944  266994.0  1191707.0  0.284337  0.594223  6.671999  1.0  10.0  3.0  12.0  1.0  2.0  0.514717  1e6-z0.001
0.527683  18.489338  30.758635  102717.0  175899.0  0.226329  0.919185  0.579591  1.0  1.0  0.0  0.0  3.0  1.0  0.527683  1e6-z0.001
0.54063  30.39513  34.756911  363097.0  1410316.0  0.567611  0.891701  2.662452  1.0  1.0  0.0  1.0  6.0  1.0  0.54063  1e6-z0.001
0.543208  28.282162  36.780878  1456.0  856510.0  0.766351  0.959953  0.830055  1.0  2.0  0.0  2.0  3.0  1.0  0.543208  1e6-z0.001
0.558032  33.225922  34.682074  576209.0  1063459.0  0.539526  0.469736  142.833598  1.0  6.0  0.0  3.0  7.0  1.0  0.558032  1e6-z0.001
0.602465  17.86447  33.929113  91272.0  1396354.0  0.214315  0.84324  0.901709  1.0  1.0  0.0  0.0  6.0  1.0  0.602465  1e6-z0.001
0.610246  34.186  25.351341  716166.0  853734.0  0.260358  0.693114  3.487606  1.0  2.0  0.0  4.0  1.0  1.0  0.610246  1e6-z0.001
0.638794  36.313949  33.327649  846473.0  1269376.0  0.55608  0.981322  0.643819  1.0  1.0  0.0  3.0  4.0  1.0  0.638794  1e6-z0.001
0.679646  28.946574  30.366555  820866.0  1201451.0  0.20088  0.753867  1.21719  1.0  1.0  1.0  0.0  3.0  2.0  0.679646  1e6-z0.001
0.68438  23.88445  25.425493  756904.0  809312.0  0.348394  0.833877  3.301123  1.0  2.0  2.0  0.0  2.0  2.0  0.68438  1e6-z0.001
0.724358  33.181597  25.333948  234536.0  351266.0  0.303967  0.39708  30.747027  1.0  5.0  1.0  5.0  0.0  1.0  0.724358  1e6-z0.001
0.731398  22.449574  32.430065  217716.0  829244.0  0.319103  0.603627  17.482011  1.0  1.0  0.0  1.0  12.0  1.0  0.731398  1e6-z0.001
0.773974  26.439035  31.358205  574631.0  814584.0  0.315739  0.817865  2.233018  1.0  2.0  0.0  0.0  8.0  1.0  0.773974  1e6-z0.001
0.802715  25.311176  32.007429  308177.0  831311.0  0.39101  0.134935  151.860938  1.0  6.0  2.0  0.0  14.0  1.0  0.802715  1e6-z0.001
0.873208  24.365345  25.403721  749485.0  799289.0  0.427182  0.874774  3.273304  1.0  1.0  1.0  1.0  1.0  1.0  0.873208  1e6-z0.001
0.874451  17.593789  24.841432  344583.0  508988.0  0.172687  0.131379  15.313946  1.0  1.0  0.0  0.0  3.0  1.0  0.874451  1e6-z0.001
0.881787  26.452835  23.989723  639309.0  930830.0  0.649043  0.706278  159.261619  1.0  1.0  0.0  1.0  0.0  1.0  0.881787  1e6-z0.001
0.920529  24.155458  32.310293  641315.0  1149711.0  0.299184  0.555301  16.648617  1.0  0.0  1.0  4.0  5.0  2.0  0.920529  1e6-z0.001
0.920823  25.319281  17.565827  5523.0  434124.0  0.927019  0.856531  132.143113  1.0  3.0  0.0  4.0  0.0  1.0  0.920823  1e6-z0.001
0.951142  30.165274  23.376222  624800.0  1139921.0  0.443909  0.442633  151.840823  1.0  0.0  1.0  7.0  2.0  2.0  0.951142  1e6-z0.001
0.977853  23.726148  21.936362  124488.0  1143974.0  0.207244  0.361545  16.000613  1.0  2.0  2.0  0.0  1.0  2.0  0.977853  1e6-z0.001
0.999567  23.160226  25.327455  147838.0  563025.0  0.345725  0.935123  1.136595  1.0  1.0  0.0  1.0  6.0  1.0  0.999567  1e6-z0.001
1.038214  27.108911  23.093032  535975.0  565084.0  0.341946  0.929264  1.195193  1.0  1.0  0.0  7.0  0.0  1.0  1.038214  1e6-z0.001
1.066214  23.799074  27.946825  662441.0  958222.0  0.258889  0.61651  8.793155  1.0  2.0  2.0  1.0  1.0  1.0  1.066214  1e6-z0.001
1.070531  25.377773  25.36754  576085.0  670012.0  0.692542  0.700067  214.437659  1.0  4.0  0.0  6.0  0.0  1.0  1.070531  1e6-z0.001
1.087106  24.530838  24.21848  391795.0  535845.0  0.503519  0.347988  447.858087  1.0  1.0  0.0  7.0  0.0  1.0  1.087106  1e6-z0.001
1.125654  23.54574  25.247465  1236396.0  1485317.0  0.414225  0.686773  35.844133  1.0  1.0  0.0  1.0  2.0  1.0  1.125654  1e6-z0.001
1.161006  21.607972  25.374263  314695.0  1069093.0  0.874386  0.578789  1713.811791  1.0  1.0  0.0  0.0  5.0  1.0  1.161006  1e6-z0.001
1.202436  19.376313  20.685062  613729.0  881793.0  0.159952  0.624963  3.477869  1.0  3.0  0.0  3.0  0.0  1.0  1.202436  1e6-z0.001
1.206245  25.302542  18.788233  781895.0  1055600.0  0.534984  0.621279  225.056459  1.0  1.0  0.0  3.0  0.0  1.0  1.206245  1e6-z0.001
1.221019  19.330699  26.040219  89261.0  436988.0  0.613071  0.902936  7.372964  1.0  4.0  0.0  0.0  7.0  1.0  1.221019  1e6-z0.001
1.249545  25.389849  21.347595  32472.0  337216.0  0.498295  0.897749  4.104695  1.0  1.0  0.0  6.0  1.0  1.0  1.249545  1e6-z0.001
1.294208  28.597373  19.048585  273839.0  844538.0  0.162474  0.54454  3.758258  1.0  3.0  1.0  8.0  0.0  2.0  1.294208  1e6-z0.001
1.301535  19.356706  21.19693  198060.0  919827.0  0.348848  0.336313  186.366442  1.0  1.0  0.0  3.0  1.0  1.0  1.301535  1e6-z0.001
1.36446  13.803951  25.289503  582606.0  944451.0  0.268393  0.653847  18.481686  1.0  1.0  0.0  0.0  11.0  1.0  1.36446  1e6-z0.001
1.501029  26.047846  26.832184  926513.0  1319537.0  0.497304  0.880366  4.685656  1.0  1.0  0.0  5.0  8.0  1.0  1.501029  1e6-z0.001
1.508005  25.291752  25.390754  238089.0  657660.0  0.412334  0.508829  99.29345  1.0  1.0  0.0  5.0  1.0  1.0  1.508005  1e6-z0.001
1.537267  25.201131  20.958982  226719.0  1357924.0  0.207469  0.785206  2.413657  1.0  1.0  0.0  4.0  0.0  1.0  1.537267  1e6-z0.001
1.576732  24.754168  25.334226  48988.0  392130.0  0.359775  0.693428  18.761204  1.0  5.0  1.0  2.0  1.0  1.0  1.576732  1e6-z0.001
1.585089  20.637077  25.363347  109409.0  694825.0  0.216201  0.884602  1.741025  1.0  1.0  0.0  4.0  8.0  1.0  1.585089  1e6-z0.001
1.691342  26.852334  25.418155  288936.0  602019.0  0.340843  0.382439  70.344053  1.0  4.0  0.0  18.0  3.0  1.0  1.691342  1e6-z0.001
1.708097  25.346822  24.473481  183930.0  910466.0  0.508359  0.953252  1.910471  1.0  3.0  0.0  5.0  3.0  1.0  1.708097  1e6-z0.001
1.760149  15.762954  22.28468  699361.0  1423454.0  0.377008  0.396918  263.387838  1.0  5.0  1.0  0.0  3.0  1.0  1.760149  1e6-z0.001
1.791589  25.258225  26.701829  140482.0  560208.0  0.912541  0.835284  104.333191  1.0  7.0  0.0  2.0  6.0  1.0  1.791589  1e6-z0.001
1.840047  17.671769  22.000741  74575.0  426218.0  0.797758  0.977893  2.044865  1.0  2.0  0.0  0.0  3.0  1.0  1.840048  1e6-z0.001
1.851671  13.797655  25.367232  151144.0  780750.0  0.410323  0.966551  1.91584  1.0  1.0  0.0  1.0  9.0  1.0  1.851671  1e6-z0.001
1.857082  25.287248  17.774478  273577.0  994829.0  0.408251  0.765858  23.205643  1.0  1.0  0.0  9.0  1.0  1.0  1.857082  1e6-z0.001
1.919314  25.424953  25.083501  655090.0  902563.0  1.173292  0.273762  14233.399967  1.0  1.0  0.0  6.0  1.0  1.0  1.919314  1e6-z0.001
1.923746  18.891816  19.892433  744488.0  917005.0  0.232926  0.975676  1.925915  1.0  1.0  0.0  1.0  4.0  1.0  1.923746  1e6-z0.001
1.927709  24.424345  25.394979  515137.0  821447.0  0.396161  0.55574  70.716054  1.0  2.0  0.0  4.0  3.0  1.0  1.927709  1e6-z0.001
1.973206  16.325593  18.899282  661387.0  751131.0  0.44854  0.908107  5.085023  1.0  1.0  0.0  2.0  0.0  1.0  1.973206  1e6-z0.001
2.063451  18.077807  27.068206  55663.0  1168338.0  1.279353  0.995943  2.066423  1.0  1.0  0.0  0.0  7.0  1.0  2.063451  1e6-z0.001
2.105067  19.231065  25.245099  992478.0  1162294.0  0.458172  0.163543  595.394019  1.0  1.0  0.0  2.0  4.0  1.0  2.105067  1e6-z0.001
2.113065  25.15109  18.751854  503708.0  519726.0  0.34813  0.707463  22.149425  1.0  2.0  0.0  8.0  0.0  1.0  2.113065  1e6-z0.001
2.113541  18.147555  19.391108  841955.0  957599.0  0.197947  0.631971  8.283425  1.0  2.0  0.0  1.0  0.0  1.0  2.113541  1e6-z0.001
2.13674  18.652868  22.218569  336938.0  576652.0  0.287699  0.501982  48.143015  1.0  1.0  0.0  0.0  4.0  1.0  2.13674  1e6-z0.001
2.404945  19.137789  25.268553  722499.0  727019.0  0.448783  0.937717  2.856376  1.0  3.0  1.0  0.0  16.0  1.0  2.404945  1e6-z0.001
2.446118  20.109403  24.427784  181830.0  764947.0  0.242493  0.983936  2.446539  1.0  3.0  0.0  4.0  4.0  1.0  2.446118  1e6-z0.001
2.450246  25.337278  18.679126  396462.0  1037822.0  0.703276  0.950219  3.801667  1.0  1.0  0.0  8.0  1.0  1.0  2.450246  1e6-z0.001
2.451256  18.504798  18.750943  5658.0  715178.0  1.797634  0.893122  1092.551925  1.0  1.0  0.0  0.0  1.0  1.0  2.451256  1e6-z0.001
2.48693  17.530578  25.63057  1040633.0  1177465.0  0.160897  0.622604  4.448079  1.0  1.0  0.0  0.0  14.0  1.0  2.48693  1e6-z0.001
2.597451  25.219352  25.143789  147027.0  602565.0  0.591536  0.995627  2.597573  1.0  1.0  0.0  6.0  15.0  1.0  2.597451  1e6-z0.001
2.644807  23.349105  22.286187  166250.0  943879.0  0.24436  0.521718  18.16192  1.0  5.0  3.0  0.0  0.0  1.0  2.644807  1e6-z0.001
2.726708  17.934741  12.054076  398804.0  1033686.0  0.194112  0.394159  40.979877  1.0  1.0  0.0  0.0  0.0  1.0  2.726708  1e6-z0.001
2.776067  13.796037  18.542802  341577.0  714908.0  0.65783  0.378186  4166.406634  1.0  1.0  0.0  1.0  0.0  1.0  2.776067  1e6-z0.001
2.804712  18.762454  23.174984  503516.0  851319.0  0.289346  0.273614  95.815979  1.0  0.0  1.0  3.0  7.0  2.0  2.804712  1e6-z0.001
2.879777  20.983794  19.354138  270724.0  647249.0  0.261096  0.978064  2.881933  1.0  0.0  0.0  3.0  3.0  2.0  2.879777  1e6-z0.001
2.949026  25.322762  19.204261  321860.0  628305.0  0.492384  0.597103  185.740046  1.0  3.0  0.0  23.0  0.0  1.0  2.949026  1e6-z0.001
3.099417  21.069422  18.622779  52713.0  572591.0  0.594479  0.882026  17.869865  1.0  2.0  0.0  7.0  0.0  1.0  3.099418  1e6-z0.001
3.123326  16.467965  21.333305  269391.0  484688.0  0.439189  0.587317  203.809025  1.0  1.0  0.0  0.0  9.0  1.0  3.123326  1e6-z0.001
3.153741  19.282894  18.960268  352213.0  984729.0  0.640065  0.623403  680.581639  1.0  1.0  0.0  1.0  2.0  1.0  3.153741  1e6-z0.001
3.245199  19.228964  19.556894  64290.0  395175.0  0.571497  0.87098  21.069212  1.0  4.0  0.0  0.0  4.0  1.0  3.245199  1e6-z0.001
3.281239  19.114353  19.586206  940255.0  1074770.0  0.998282  0.514836  7333.269738  1.0  1.0  0.0  1.0  3.0  1.0  3.281239  1e6-z0.001
3.351864  18.477897  19.123405  331006.0  365904.0  0.355671  0.981587  3.356949  1.0  1.0  0.0  2.0  0.0  1.0  3.351864  1e6-z0.001
3.376266  19.425746  24.063628  58319.0  348210.0  0.371064  0.973456  3.389675  1.0  4.0  0.0  0.0  14.0  1.0  3.376266  1e6-z0.001
3.411031  24.007347  19.119474  652398.0  901366.0  0.405046  0.996904  3.411044  1.0  1.0  0.0  10.0  0.0  1.0  3.411031  1e6-z0.001
3.564412  16.386543  19.499545  468904.0  1385969.0  0.862435  0.222469  12876.537467  1.0  2.0  0.0  0.0  2.0  1.0  3.564412  1e6-z0.001
3.713877  23.067274  21.362532  1108076.0  1738039.0  1.080115  0.986578  3.804202  1.0  1.0  0.0  5.0  1.0  1.0  3.713877  1e6-z0.001
3.792708  16.409524  19.033199  776383.0  806924.0  0.337804  0.231295  312.893091  1.0  1.0  0.0  0.0  7.0  1.0  3.792708  1e6-z0.001
3.792966  18.159349  17.982426  120775.0  1129915.0  0.248736  0.84565  5.170112  1.0  2.0  0.0  0.0  5.0  1.0  3.792966  1e6-z0.001
3.835962  18.011334  23.804314  167284.0  699510.0  0.458682  0.521388  259.413542  1.0  7.0  2.0  0.0  6.0  1.0  3.835962  1e6-z0.001
3.964208  19.171745  18.668952  675320.0  688177.0  0.550473  0.695542  218.206393  1.0  1.0  0.0  4.0  1.0  1.0  3.964208  1e6-z0.001
4.210732  15.720745  22.997869  492709.0  868119.0  0.219693  0.79657  5.843179  1.0  1.0  0.0  1.0  9.0  1.0  4.210732  1e6-z0.001
4.238615  18.726037  13.378671  859310.0  1036018.0  0.413328  0.859927  15.657376  1.0  1.0  0.0  4.0  0.0  1.0  4.238615  1e6-z0.001
4.332027  18.620802  17.173629  564217.0  871916.0  0.615594  0.684319  442.889554  1.0  4.0  1.0  2.0  1.0  2.0  4.332027  1e6-z0.001
4.451424  18.063927  17.933122  274716.0  1396999.0  0.737723  0.889004  43.070678  1.0  1.0  0.0  0.0  1.0  1.0  4.451424  1e6-z0.001
4.508897  20.10165  17.912448  502476.0  694978.0  0.970933  0.5892  4601.156418  1.0  3.0  0.0  5.0  2.0  1.0  4.508897  1e6-z0.001
4.575227  18.650444  18.753414  308972.0  530334.0  0.831024  0.245541  9337.932342  1.0  1.0  0.0  5.0  0.0  1.0  4.575227  1e6-z0.001
4.880403  18.59334  20.232402  412150.0  1107349.0  0.210931  0.785237  6.442795  1.0  1.0  1.0  2.0  3.0  1.0  4.880403  1e6-z0.001
4.976707  17.676462  18.613095  367334.0  709110.0  0.72078  0.862648  71.911718  1.0  1.0  0.0  5.0  3.0  1.0  4.976707  1e6-z0.001
5.045001  19.331307  19.415649  917903.0  992727.0  0.360103  0.74223  27.798356  1.0  1.0  0.0  2.0  3.0  1.0  5.045001  1e6-z0.001
5.367956  17.546568  16.528319  18747.0  702672.0  0.708096  0.75933  415.487625  1.0  1.0  0.0  1.0  0.0  1.0  5.367956  1e6-z0.001
5.450218  20.661422  17.840921  270020.0  964061.0  0.455936  0.928776  6.573577  1.0  1.0  0.0  5.0  1.0  1.0  5.450218  1e6-z0.001
5.483369  18.092315  17.76676  217476.0  615974.0  0.292507  0.413538  109.292047  1.0  1.0  0.0  1.0  4.0  1.0  5.483369  1e6-z0.001
5.624714  17.854767  18.669109  28290.0  715703.0  1.356932  0.641946  13740.349546  1.0  1.0  0.0  5.0  0.0  1.0  5.624714  1e6-z0.001
